yearID,teamID,avg_age,lgID,franchID,G,R,W,L,runs_per_game,win_pct
1975,PHI,28.08605577689243,NL,PHI,162,735,86,76,4.537037037037037,0.5308641975308642
1975,PIT,27.96570008285004,NL,PIT,161,712,92,69,4.422360248447205,0.5714285714285714
1975,SDN,28.07959454968428,NL,SDP,162,552,71,91,3.4074074074074074,0.4382716049382716
1975,SFN,25.926028739386023,NL,SFG,161,659,80,81,4.093167701863354,0.4968944099378882
1975,SLN,28.675878986099754,NL,STL,163,662,82,80,4.061349693251533,0.5061728395061729
1975,TEX,26.908888180949347,AL,TEX,162,714,79,83,4.407407407407407,0.4876543209876543
1976,ATL,28.1815,NL,ATL,162,620,70,92,3.8271604938271606,0.43209876543209874
1976,BAL,29.748425588332783,AL,BAL,162,619,88,74,3.8209876543209877,0.5432098765432098
1976,BOS,28.03213641580587,AL,BOS,162,716,83,79,4.419753086419753,0.5123456790123457
1976,CAL,27.35346979530704,AL,ANA,162,550,76,86,3.3950617283950617,0.4691358024691358
1976,CHA,26.78205128205128,AL,CHW,161,586,64,97,3.639751552795031,0.39751552795031053
1976,CHN,27.751644736842106,NL,CHC,162,611,75,87,3.771604938271605,0.46296296296296297
1976,CIN,29.677638695719363,NL,CIN,162,857,102,60,5.290123456790123,0.6296296296296297
1976,CLE,28.00352230795035,AL,CLE,159,615,81,78,3.8679245283018866,0.5094339622641509
1976,DET,28.5853985264568,AL,DET,161,609,74,87,3.782608695652174,0.45962732919254656
1976,HOU,27.214568880079288,NL,HOU,162,625,80,82,3.8580246913580245,0.49382716049382713
1976,KCA,27.531505060398302,AL,KCR,162,713,90,72,4.401234567901234,0.5555555555555556
1976,LAN,28.276764998342724,NL,LAD,162,608,92,70,3.753086419753086,0.5679012345679012
1976,MIN,26.893627293208883,AL,MIN,162,743,85,77,4.58641975308642,0.5246913580246914
1976,ML4,27.49514887922382,AL,MIL,161,570,66,95,3.540372670807453,0.40993788819875776
1976,MON,25.645259422004393,NL,WSN,162,531,55,107,3.2777777777777777,0.3395061728395062
1976,NYA,29.075499508679986,AL,NYY,159,730,97,62,4.591194968553459,0.610062893081761
1976,NYN,29.379493125724697,NL,NYM,162,615,86,76,3.7962962962962963,0.5308641975308642
1976,OAK,29.895998677248677,AL,OAK,161,686,87,74,4.260869565217392,0.5403726708074534
1976,PHI,29.40586045005666,NL,PHI,162,770,101,61,4.753086419753086,0.6234567901234568
1976,PIT,28.833878351863962,NL,PIT,162,708,92,70,4.37037037037037,0.5679012345679012
1976,SDN,28.976190476190474,NL,SDP,162,570,73,89,3.5185185185185186,0.4506172839506173
1976,SFN,26.546582823101108,NL,SFG,162,595,74,88,3.6728395061728394,0.4567901234567901
1976,SLN,27.841837571780147,NL,STL,162,629,72,90,3.882716049382716,0.4444444444444444
1976,TEX,26.830401807326126,AL,TEX,162,616,76,86,3.802469135802469,0.4691358024691358
1977,ATL,26.2546553413917,NL,ATL,162,678,61,101,4.185185185185185,0.3765432098765432
1977,BAL,28.268244897959185,AL,BAL,161,719,97,64,4.46583850931677,0.6024844720496895
1977,BOS,29.071347124938914,AL,BOS,161,859,97,64,5.3354037267080745,0.6024844720496895
1977,CAL,27.039741679085942,AL,ANA,162,675,74,88,4.166666666666667,0.4567901234567901
1977,CHA,27.501987597392272,AL,CHW,162,844,90,72,5.209876543209877,0.5555555555555556
1977,CHN,28.278108412417566,NL,CHC,162,692,81,81,4.271604938271605,0.5
1977,CIN,30.09920954992741,NL,CIN,162,802,88,74,4.950617283950617,0.5432098765432098
1977,CLE,28.381505728314238,AL,CLE,161,676,71,90,4.198757763975156,0.4409937888198758
1977,DET,27.74559686888454,AL,DET,162,714,74,88,4.407407407407407,0.4567901234567901
1977,HOU,28.367243631613324,NL,HOU,162,680,81,81,4.197530864197531,0.5
1977,KCA,28.066248593021385,AL,KCR,162,822,102,60,5.074074074074074,0.6296296296296297
1977,LAN,29.76857783472133,NL,LAD,162,769,98,64,4.746913580246914,0.6049382716049383
1977,MIN,27.24726233931122,AL,MIN,161,867,84,77,5.385093167701863,0.5217391304347826
1977,ML4,27.6587025053924,AL,MIL,162,639,67,95,3.9444444444444446,0.41358024691358025
1977,MON,26.93449219378722,NL,WSN,162,665,75,87,4.104938271604938,0.46296296296296297
1977,NYA,29.84840682330222,AL,NYY,162,831,100,62,5.12962962962963,0.6172839506172839
1977,NYN,27.57842157842158,NL,NYM,162,587,64,98,3.623456790123457,0.3950617283950617
1977,OAK,27.729012760241773,AL,OAK,161,605,63,98,3.7577639751552794,0.391304347826087
1977,PHI,30.004814636494945,NL,PHI,162,847,101,61,5.228395061728395,0.6234567901234568
1977,PIT,28.582971189441494,NL,PIT,162,734,96,66,4.530864197530864,0.5925925925925926
1977,SDN,26.26728404917771,NL,SDP,162,692,69,93,4.271604938271605,0.42592592592592593
1977,SEA,26.77226228408519,AL,SEA,162,624,64,98,3.8518518518518516,0.3950617283950617
1977,SFN,27.08668730650155,NL,SFG,162,673,75,87,4.154320987654321,0.46296296296296297
1977,SLN,26.724546952224053,NL,STL,162,737,83,79,4.549382716049383,0.5123456790123457
1977,TEX,29.104561516222294,AL,TEX,162,767,94,68,4.734567901234568,0.5802469135802469
1977,TOR,27.682457315031805,AL,TOR,161,605,54,107,3.7577639751552794,0.33540372670807456
1978,ATL,26.008992506244795,NL,ATL,162,600,69,93,3.7037037037037037,0.42592592592592593
1978,BAL,28.557634978469693,AL,BAL,161,659,90,71,4.093167701863354,0.5590062111801242
1978,BOS,29.007678771396577,AL,BOS,163,796,99,64,4.883435582822086,0.6073619631901841
1978,CAL,28.22513857189436,AL,ANA,162,691,87,75,4.265432098765432,0.5370370370370371
1978,CHA,27.99507807196198,AL,CHW,161,634,71,90,3.937888198757764,0.4409937888198758
1978,CHN,28.50971817298348,NL,CHC,162,664,79,83,4.098765432098766,0.4876543209876543
1978,CIN,30.62278978388998,NL,CIN,161,710,92,69,4.409937888198757,0.5714285714285714
1978,CLE,27.32623754012502,AL,CLE,159,639,69,90,4.018867924528302,0.4339622641509434
1978,DET,26.558955462992632,AL,DET,162,714,86,76,4.407407407407407,0.5308641975308642
1978,HOU,27.81537428667338,NL,HOU,162,605,74,88,3.734567901234568,0.4567901234567901
1978,KCA,27.903358577543628,AL,KCR,162,743,92,70,4.58641975308642,0.5679012345679012
1978,LAN,31.009977101733725,NL,LAD,162,727,95,67,4.487654320987654,0.5864197530864198
1978,MIN,27.53315094946894,AL,MIN,162,666,73,89,4.111111111111111,0.4506172839506173
1978,ML4,27.959433040078203,AL,MIL,162,804,93,69,4.962962962962963,0.5740740740740741
1978,MON,27.490084985835693,NL,WSN,162,633,76,86,3.9074074074074074,0.4691358024691358
1978,NYA,30.58896797153025,AL,NYY,163,735,100,63,4.50920245398773,0.6134969325153374
1978,NYN,27.5875268107573,NL,NYM,162,607,66,96,3.746913580246914,0.4074074074074074
1978,OAK,26.959180158456768,AL,OAK,162,532,69,93,3.2839506172839505,0.42592592592592593
1978,PHI,30.59431948776884,NL,PHI,162,708,90,72,4.37037037037037,0.5555555555555556
1978,PIT,29.519082691663876,NL,PIT,161,684,88,73,4.248447204968944,0.546583850931677
1978,SDN,26.661639014580192,NL,SDP,162,591,84,78,3.6481481481481484,0.5185185185185185
1978,SEA,27.570612930310663,AL,SEA,160,614,56,104,3.8375,0.35
1978,SFN,27.533891213389122,NL,SFG,162,613,89,73,3.7839506172839505,0.5493827160493827
1978,SLN,27.42115059221658,NL,STL,162,600,69,93,3.7037037037037037,0.42592592592592593
1978,TEX,29.370089138329483,AL,TEX,162,692,87,75,4.271604938271605,0.5370370370370371
1978,TOR,27.696362411586392,AL,TOR,161,590,59,102,3.6645962732919255,0.36645962732919257
1979,ATL,26.98158379373849,NL,ATL,160,669,66,94,4.18125,0.4125
1979,BAL,29.285949868073878,AL,BAL,159,757,102,57,4.761006289308176,0.6415094339622641
1979,BOS,29.489742754802997,AL,BOS,160,841,91,69,5.25625,0.56875
1979,CAL,28.704428754813865,AL,ANA,162,866,88,74,5.345679012345679,0.5432098765432098
1979,CHA,27.8837945981994,AL,CHW,160,730,73,87,4.5625,0.45625
1979,CHN,29.135135135135137,NL,CHC,162,706,80,82,4.3580246913580245,0.49382716049382713
1979,CIN,30.106562703053932,NL,CIN,161,731,90,71,4.540372670807454,0.5590062111801242
1979,CLE,28.796088019559903,AL,CLE,161,760,81,80,4.720496894409938,0.5031055900621118
1979,DET,26.87167994687915,AL,DET,161,770,85,76,4.782608695652174,0.5279503105590062
1979,HOU,27.952533783783785,NL,HOU,162,583,89,73,3.5987654320987654,0.5493827160493827
1979,KCA,28.418150031786396,AL,KCR,162,851,85,77,5.253086419753086,0.5246913580246914
1979,LAN,30.95053235053235,NL,LAD,162,739,79,83,4.561728395061729,0.4876543209876543
1979,MIN,26.690932726681833,AL,MIN,162,764,82,80,4.716049382716049,0.5061728395061729
1979,ML4,28.163606823720553,AL,MIL,161,807,95,66,5.012422360248447,0.5900621118012422
1979,MON,27.7359946326736,NL,WSN,160,701,95,65,4.38125,0.59375
1979,NYA,30.96157045416736,AL,NYY,160,734,89,71,4.5875,0.55625
1979,NYN,28.285691109669045,NL,NYM,163,593,63,99,3.638036809815951,0.3888888888888889
1979,OAK,26.653324287652644,AL,OAK,162,573,54,108,3.537037037037037,0.3333333333333333
1979,PHI,31.428641013151484,NL,PHI,163,683,84,78,4.190184049079755,0.5185185185185185
1979,PIT,29.757541720154045,NL,PIT,163,775,98,64,4.754601226993865,0.6049382716049383
1979,SDN,28.150949628406277,NL,SDP,161,603,68,93,3.7453416149068324,0.422360248447205
1979,SEA,29.266894642566356,AL,SEA,162,711,67,95,4.388888888888889,0.41358024691358025
1979,SFN,28.48609731876862,NL,SFG,162,672,71,91,4.148148148148148,0.4382716049382716
1979,SLN,27.926798217695737,NL,STL,163,731,86,76,4.484662576687117,0.5308641975308642
1979,TEX,28.492232215862632,AL,TEX,162,750,83,79,4.62962962962963,0.5123456790123457
1979,TOR,27.440201850294365,AL,TOR,162,613,53,109,3.7839506172839505,0.3271604938271605
1980,ATL,27.380200373577857,NL,ATL,161,630,81,80,3.9130434782608696,0.5031055900621118
1980,BAL,30.16284661003366,AL,BAL,162,805,100,62,4.969135802469136,0.6172839506172839
1980,BOS,30.03538961038961,AL,BOS,160,757,83,77,4.73125,0.51875
1980,CAL,29.588817417120236,AL,ANA,160,698,65,95,4.3625,0.40625
1980,CHA,27.21733265891081,AL,CHW,162,587,70,90,3.623456790123457,0.4375
1980,CHN,29.42989590110605,NL,CHC,162,614,64,98,3.7901234567901234,0.3950617283950617
1980,CIN,29.305383360522022,NL,CIN,163,707,89,73,4.337423312883436,0.5493827160493827
1980,CLE,28.385930945466278,AL,CLE,160,738,79,81,4.6125,0.49375
1980,DET,26.823381915060335,AL,DET,163,830,84,78,5.0920245398773005,0.5185185185185185
1980,HOU,29.52384815055159,NL,HOU,163,637,93,70,3.9079754601226995,0.5705521472392638
1980,KCA,28.40202435552744,AL,KCR,162,809,97,65,4.993827160493828,0.5987654320987654
1980,LAN,31.15151020408163,NL,LAD,163,663,92,71,4.067484662576687,0.5644171779141104
1980,MIN,27.198410069559458,AL,MIN,161,670,77,84,4.161490683229814,0.4782608695652174
1980,ML4,28.664618369987064,AL,MIL,162,811,86,76,5.006172839506172,0.5308641975308642
1980,MON,27.588863337713533,NL,WSN,162,694,90,72,4.283950617283951,0.5555555555555556
1980,NYA,30.40538388021663,AL,NYY,162,820,103,59,5.061728395061729,0.6358024691358025
1980,NYN,28.192834736668317,NL,NYM,162,611,67,95,3.771604938271605,0.41358024691358025
1980,OAK,27.037782544134632,AL,OAK,162,686,83,79,4.234567901234568,0.5123456790123457
1980,PHI,31.54912734324499,NL,PHI,162,728,91,71,4.493827160493828,0.5617283950617284
1980,PIT,29.993388429752066,NL,PIT,162,666,83,79,4.111111111111111,0.5123456790123457
1980,SDN,28.673482635507952,NL,SDP,163,591,73,89,3.625766871165644,0.4506172839506173
1980,SEA,29.17183098591549,AL,SEA,163,610,59,103,3.7423312883435584,0.36419753086419754
1980,SFN,28.535239697224558,NL,SFG,161,573,75,86,3.559006211180124,0.4658385093167702
1980,SLN,27.70566160874531,NL,STL,162,738,74,88,4.555555555555555,0.4567901234567901
1980,TEX,30.639942390782526,AL,TEX,163,756,76,85,4.638036809815951,0.4720496894409938
1980,TOR,26.440354912914888,AL,TOR,162,624,67,95,3.8518518518518516,0.41358024691358025
1981,ATL,26.912228057014254,NL,ATL,107,395,50,56,3.691588785046729,0.4716981132075472
1981,BAL,30.71710027784794,AL,BAL,105,429,59,46,4.085714285714285,0.5619047619047619
1981,BOS,29.786757775683316,AL,BOS,108,519,59,49,4.805555555555555,0.5462962962962963
1981,CAL,30.907971014492755,AL,ANA,110,476,51,59,4.327272727272727,0.4636363636363636
1981,CHA,29.141185258964143,AL,CHW,106,476,54,52,4.490566037735849,0.5094339622641509
1981,CHN,28.6962604935131,NL,CHC,106,370,38,65,3.490566037735849,0.36893203883495146
1981,CIN,30.00761670761671,NL,CIN,108,464,66,42,4.296296296296297,0.6111111111111112
1981,CLE,29.540962621607783,AL,CLE,103,431,52,51,4.184466019417476,0.5048543689320388
1981,DET,27.417097807341708,AL,DET,109,427,60,49,3.9174311926605503,0.5504587155963303
1981,HOU,29.679833169774287,NL,HOU,110,394,61,49,3.581818181818182,0.5545454545454546
1981,KCA,29.92282136468183,AL,KCR,103,397,50,53,3.854368932038835,0.4854368932038835
1981,LAN,29.898448860882212,NL,LAD,110,450,63,47,4.090909090909091,0.5727272727272728
1981,MIN,27.423915768363,AL,MIN,110,378,41,68,3.4363636363636365,0.3761467889908257
1981,ML4,29.470488219577362,AL,MIL,109,493,62,47,4.522935779816514,0.5688073394495413
1981,MON,27.379775280898876,NL,WSN,108,443,60,48,4.101851851851852,0.5555555555555556
1981,NYA,31.390743550834596,AL,NYY,107,421,59,48,3.9345794392523366,0.5514018691588785
1981,NYN,28.861602497398543,NL,NYM,105,348,41,62,3.3142857142857145,0.39805825242718446
1981,OAK,28.176788787804277,AL,OAK,109,458,64,45,4.201834862385321,0.5871559633027523
1981,PHI,32.149133512326095,NL,PHI,107,491,59,48,4.588785046728972,0.5514018691588785
1981,PIT,29.44302176696543,NL,PIT,103,407,46,56,3.9514563106796117,0.45098039215686275
1981,SDN,26.190175097276263,NL,SDP,110,382,41,69,3.4727272727272727,0.37272727272727274
1981,SEA,29.385336538461537,AL,SEA,110,426,44,65,3.8727272727272726,0.4036697247706422
1981,SFN,30.378964941569283,NL,SFG,111,427,56,55,3.8468468468468466,0.5045045045045045
1981,SLN,27.917317872447693,NL,STL,103,464,59,43,4.504854368932039,0.5784313725490197
1981,TEX,30.5927337398374,AL,TEX,105,452,57,48,4.304761904761905,0.5428571428571428
1981,TOR,26.434816549570648,AL,TOR,106,329,37,69,3.1037735849056602,0.3490566037735849
1982,ATL,27.482471873471383,NL,ATL,162,739,89,73,4.561728395061729,0.5493827160493827
1982,BAL,30.011327377153798,AL,BAL,163,774,94,68,4.748466257668712,0.5802469135802469
1982,BOS,29.466902882911903,AL,BOS,162,753,89,73,4.648148148148148,0.5493827160493827
1982,CAL,32.98332264271969,AL,ANA,162,814,93,69,5.0246913580246915,0.5740740740740741
1982,CHA,29.50420168067227,AL,CHW,162,786,87,75,4.851851851851852,0.5370370370370371
1982,CHN,29.446331409727946,NL,CHC,162,676,73,89,4.172839506172839,0.4506172839506173
1982,CIN,29.015804358675762,NL,CIN,162,545,61,101,3.3641975308641974,0.3765432098765432
1982,CLE,29.606046141607,AL,CLE,162,683,78,84,4.216049382716049,0.48148148148148145
1982,DET,27.485387755102042,AL,DET,162,729,83,79,4.5,0.5123456790123457
1982,HOU,30.09949494949495,NL,HOU,162,569,77,85,3.5123456790123457,0.47530864197530864
1982,KCA,31.10919446704638,AL,KCR,162,784,90,72,4.839506172839506,0.5555555555555556
1982,LAN,29.781294964028778,NL,LAD,162,691,88,74,4.265432098765432,0.5432098765432098
1982,MIN,25.77465944526506,AL,MIN,162,657,60,102,4.055555555555555,0.37037037037037035
1982,ML4,30.156185320808788,AL,MIL,163,891,95,67,5.466257668711656,0.5864197530864198
1982,MON,28.48272490221643,NL,WSN,162,697,86,76,4.302469135802469,0.5308641975308642
1982,NYA,30.976732913233157,AL,NYY,162,709,79,83,4.3765432098765435,0.4876543209876543
1982,NYN,29.443911317008602,NL,NYM,162,609,65,97,3.759259259259259,0.4012345679012346
1982,OAK,29.996723460026214,AL,OAK,162,691,68,94,4.265432098765432,0.41975308641975306
1982,PHI,31.558784456991035,NL,PHI,162,664,89,73,4.098765432098766,0.5493827160493827
1982,PIT,29.0454840805718,NL,PIT,162,724,84,78,4.469135802469136,0.5185185185185185
1982,SDN,26.904495307096987,NL,SDP,162,675,81,81,4.166666666666667,0.5
1982,SEA,28.71705489493403,AL,SEA,162,651,76,86,4.018518518518518,0.4691358024691358
1982,SFN,29.636997405966277,NL,SFG,162,673,87,75,4.154320987654321,0.5370370370370371
1982,SLN,28.302340808642985,NL,STL,162,685,92,70,4.228395061728395,0.5679012345679012
1982,TEX,28.774177300201476,AL,TEX,162,590,64,98,3.6419753086419755,0.3950617283950617
1982,TOR,26.98222296062469,AL,TOR,162,651,78,84,4.018518518518518,0.48148148148148145
1983,ATL,28.166257969592937,NL,ATL,162,746,88,74,4.604938271604938,0.5432098765432098
1983,BAL,30.16318663668487,AL,BAL,162,799,98,64,4.932098765432099,0.6049382716049383
1983,BOS,29.82844243792325,AL,BOS,162,724,78,84,4.469135802469136,0.48148148148148145
1983,CAL,32.04995181496948,AL,ANA,162,722,70,92,4.45679012345679,0.43209876543209874
1983,CHA,28.85368248772504,AL,CHW,162,800,99,63,4.938271604938271,0.6111111111111112
1983,CHN,29.819171753836002,NL,CHC,162,701,71,91,4.327160493827161,0.4382716049382716
1983,CIN,28.43792815371763,NL,CIN,162,623,74,88,3.845679012345679,0.4567901234567901
1983,CLE,30.628603822481374,AL,CLE,162,704,70,92,4.345679012345679,0.43209876543209874
1983,DET,28.07131332687964,AL,DET,162,789,92,70,4.87037037037037,0.5679012345679012
1983,HOU,29.779875246224556,NL,HOU,162,643,85,77,3.9691358024691357,0.5246913580246914
1983,KCA,30.996529499256322,AL,KCR,163,696,79,83,4.269938650306749,0.4876543209876543
1983,LAN,28.546251861658117,NL,LAD,163,654,91,71,4.012269938650307,0.5617283950617284
1983,MIN,26.593129273852167,AL,MIN,162,709,70,92,4.3765432098765435,0.43209876543209874
1983,ML4,30.421265576954198,AL,MIL,162,764,87,75,4.716049382716049,0.5370370370370371
1983,MON,29.06773934030571,NL,WSN,163,677,82,80,4.153374233128834,0.5061728395061729
1983,NYA,31.31544376802307,AL,NYY,162,770,91,71,4.753086419753086,0.5617283950617284
1983,NYN,28.26249369005553,NL,NYM,162,575,68,94,3.549382716049383,0.41975308641975306
1983,OAK,28.507908038480352,AL,OAK,162,708,74,88,4.37037037037037,0.4567901234567901
1983,PHI,32.64141414141414,NL,PHI,163,696,90,72,4.269938650306749,0.5555555555555556
1983,PIT,29.064256368118325,NL,PIT,162,659,84,78,4.067901234567901,0.5185185185185185
1983,SDN,27.689166941060257,NL,SDP,163,653,81,81,4.006134969325154,0.5
1983,SEA,27.299403239556693,AL,SEA,162,558,60,102,3.4444444444444446,0.37037037037037035
1983,SFN,28.442758165621907,NL,SFG,162,687,79,83,4.2407407407407405,0.4876543209876543
1983,SLN,28.088550113525788,NL,STL,162,679,79,83,4.191358024691358,0.4876543209876543
1983,TEX,29.23730197615548,AL,TEX,163,639,77,85,3.920245398773006,0.47530864197530864
1983,TOR,28.313744536182615,AL,TOR,162,795,89,73,4.907407407407407,0.5493827160493827
1984,ATL,28.246607083747104,NL,ATL,162,632,80,82,3.9012345679012346,0.49382716049382713
1984,BAL,30.201921511154534,AL,BAL,162,681,85,77,4.203703703703703,0.5246913580246914
1984,BOS,29.78516253620856,AL,BOS,162,810,86,76,5.0,0.5308641975308642
1984,CAL,32.37174233732175,AL,ANA,162,696,81,81,4.296296296296297,0.5
1984,CHA,29.305605491093317,AL,CHW,162,679,74,88,4.191358024691358,0.4567901234567901
1984,CHN,30.060157790927022,NL,CHC,161,762,96,65,4.732919254658385,0.5962732919254659
1984,CIN,29.736661771904064,NL,CIN,162,627,70,92,3.8703703703703702,0.43209876543209874
1984,CLE,27.935458418810164,AL,CLE,163,761,75,87,4.668711656441718,0.46296296296296297
1984,DET,28.74213438735178,AL,DET,162,829,104,58,5.117283950617284,0.6419753086419753
1984,HOU,30.82155708210664,NL,HOU,162,693,80,82,4.277777777777778,0.49382716049382713
1984,KCA,30.048654931916307,AL,KCR,162,673,84,78,4.154320987654321,0.5185185185185185
1984,LAN,27.203059337703817,NL,LAD,162,580,79,83,3.580246913580247,0.4876543209876543
1984,MIN,26.268705804966288,AL,MIN,162,673,81,81,4.154320987654321,0.5
1984,ML4,30.31438071487947,AL,MIL,161,641,67,94,3.981366459627329,0.4161490683229814
1984,MON,29.321883378016086,NL,WSN,161,593,78,83,3.6832298136645965,0.484472049689441
1984,NYA,30.137476160203434,AL,NYY,162,758,87,75,4.679012345679013,0.5370370370370371
1984,NYN,27.825203928749794,NL,NYM,162,652,90,72,4.0246913580246915,0.5555555555555556
1984,OAK,30.374755062050948,AL,OAK,162,738,77,85,4.555555555555555,0.47530864197530864
1984,PHI,29.376040999359386,NL,PHI,162,720,81,81,4.444444444444445,0.5
1984,PIT,28.775256707519045,NL,PIT,162,615,75,87,3.7962962962962963,0.46296296296296297
1984,SDN,28.72502064409579,NL,SDP,162,686,92,70,4.234567901234568,0.5679012345679012
1984,SEA,27.831570382424736,AL,SEA,162,682,74,88,4.209876543209877,0.4567901234567901
1984,SFN,29.669338034941497,NL,SFG,162,682,66,96,4.209876543209877,0.4074074074074074
1984,SLN,28.81455633100698,NL,STL,162,652,84,78,4.0246913580246915,0.5185185185185185
1984,TEX,29.08790482485129,AL,TEX,161,656,69,92,4.074534161490683,0.42857142857142855
1984,TOR,28.275928297055057,AL,TOR,163,750,89,73,4.601226993865031,0.5493827160493827
1985,ATL,28.571637902963204,NL,ATL,162,632,66,96,3.9012345679012346,0.4074074074074074
1985,BAL,29.99271844660194,AL,BAL,161,818,83,78,5.080745341614906,0.515527950310559
1985,BOS,30.20128748626158,AL,BOS,163,800,81,81,4.9079754601226995,0.5
1985,CAL,32.99626865671642,AL,ANA,162,732,90,72,4.518518518518518,0.5555555555555556
1985,CHA,28.212804776911593,AL,CHW,163,736,85,77,4.515337423312883,0.5246913580246914
1985,CHN,30.758959253804615,NL,CHC,162,686,77,84,4.234567901234568,0.4782608695652174
1985,CIN,32.03426124197002,NL,CIN,162,677,89,72,4.179012345679013,0.5527950310559007
1985,CLE,28.460539296284118,AL,CLE,162,729,60,102,4.5,0.37037037037037035
1985,DET,29.782721242517393,AL,DET,161,729,84,77,4.527950310559007,0.5217391304347826
1985,HOU,30.441723800195888,NL,HOU,162,706,83,79,4.3580246913580245,0.5123456790123457
1985,KCA,31.455537190082644,AL,KCR,162,687,91,71,4.2407407407407405,0.5617283950617284
1985,LAN,28.107061131088592,NL,LAD,162,682,95,67,4.209876543209877,0.5864197530864198
1985,MIN,26.78732139924454,AL,MIN,162,705,77,85,4.351851851851852,0.47530864197530864
1985,ML4,30.57896461336828,AL,MIL,161,690,71,90,4.285714285714286,0.4409937888198758
1985,MON,28.472630173564752,NL,WSN,161,633,84,77,3.9316770186335406,0.5217391304347826
1985,NYA,29.366354234001292,AL,NYY,161,839,97,64,5.211180124223603,0.6024844720496895
1985,NYN,28.75953888618282,NL,NYM,162,695,98,64,4.290123456790123,0.6049382716049383
1985,OAK,30.194895968790636,AL,OAK,162,757,77,85,4.672839506172839,0.47530864197530864
1985,PHI,28.427465832372796,NL,PHI,162,667,75,87,4.117283950617284,0.46296296296296297
1985,PIT,28.72103861517976,NL,PIT,161,568,57,104,3.527950310559006,0.35403726708074534
1985,SDN,30.27753086419753,NL,SDP,162,650,83,79,4.012345679012346,0.5123456790123457
1985,SEA,27.71398408315738,AL,SEA,162,719,74,88,4.438271604938271,0.4567901234567901
1985,SFN,28.424120603015076,NL,SFG,162,556,62,100,3.432098765432099,0.38271604938271603
1985,SLN,28.281740837696336,NL,STL,162,747,101,61,4.611111111111111,0.6234567901234568
1985,TEX,29.93332216451667,AL,TEX,161,617,62,99,3.8322981366459627,0.38509316770186336
1985,TOR,28.20723089564503,AL,TOR,161,759,99,62,4.714285714285714,0.6149068322981367
1986,ATL,30.24181696726787,NL,ATL,161,615,72,89,3.8198757763975157,0.4472049689440994
1986,BAL,30.183336035013777,AL,BAL,162,708,73,89,4.37037037037037,0.4506172839506173
1986,BOS,31.2669457414265,AL,BOS,161,794,95,66,4.931677018633541,0.5900621118012422
1986,CAL,32.327961321514906,AL,ANA,162,786,92,70,4.851851851851852,0.5679012345679012
1986,CHA,27.578093645484948,AL,CHW,162,644,72,90,3.9753086419753085,0.4444444444444444
1986,CHN,30.34299357813272,NL,CHC,160,680,70,90,4.25,0.4375
1986,CIN,31.26225529849539,NL,CIN,162,732,86,76,4.518518518518518,0.5308641975308642
1986,CLE,28.09918151179586,AL,CLE,163,831,84,78,5.098159509202454,0.5185185185185185
1986,DET,30.803603023966545,AL,DET,162,798,87,75,4.925925925925926,0.5370370370370371
1986,HOU,30.369248593181066,NL,HOU,162,654,96,66,4.037037037037037,0.5925925925925926
1986,KCA,31.537680209698557,AL,KCR,162,654,76,86,4.037037037037037,0.4691358024691358
1986,LAN,28.55797342192691,NL,LAD,162,638,73,89,3.9382716049382718,0.4506172839506173
1986,MIN,27.254625839200916,AL,MIN,162,741,71,91,4.574074074074074,0.4382716049382716
1986,ML4,29.885027178389063,AL,MIL,161,667,77,84,4.142857142857143,0.4782608695652174
1986,MON,27.987418300653594,NL,WSN,161,637,78,83,3.9565217391304346,0.484472049689441
1986,NYA,29.8158689775799,AL,NYY,162,797,90,72,4.919753086419753,0.5555555555555556
1986,NYN,28.60194484297784,NL,NYM,162,783,108,54,4.833333333333333,0.6666666666666666
1986,OAK,29.12946796244441,AL,OAK,162,731,76,86,4.512345679012346,0.4691358024691358
1986,PHI,28.40710692844394,NL,PHI,161,739,86,75,4.590062111801243,0.5341614906832298
1986,PIT,27.661520775168338,NL,PIT,162,663,64,98,4.092592592592593,0.3950617283950617
1986,SDN,29.803866490416393,NL,SDP,162,656,74,88,4.049382716049383,0.4567901234567901
1986,SEA,27.333115930213598,AL,SEA,162,718,67,95,4.432098765432099,0.41358024691358025
1986,SFN,27.177799607072693,NL,SFG,162,698,83,79,4.308641975308642,0.5123456790123457
1986,SLN,28.133067198935464,NL,STL,161,601,79,82,3.732919254658385,0.4906832298136646
1986,TEX,27.961582475069477,AL,TEX,162,771,87,75,4.7592592592592595,0.5370370370370371
1986,TOR,28.874483635208136,AL,TOR,163,809,86,76,4.96319018404908,0.5308641975308642
1987,ATL,30.060749185667753,NL,ATL,161,747,69,92,4.6397515527950315,0.42857142857142855
1987,BAL,30.58254793630159,AL,BAL,162,729,67,95,4.5,0.41358024691358025
1987,BOS,29.400031710797528,AL,BOS,162,842,78,84,5.197530864197531,0.48148148148148145
1987,CAL,30.07125662012518,AL,ANA,162,770,75,87,4.753086419753086,0.46296296296296297
1987,CHA,28.139279869067103,AL,CHW,162,748,77,85,4.617283950617284,0.47530864197530864
1987,CHN,29.576409253828608,NL,CHC,161,720,76,85,4.472049689440993,0.4720496894409938
1987,CIN,29.1811369929956,NL,CIN,162,783,84,78,4.833333333333333,0.5185185185185185
1987,CLE,28.07149805447471,AL,CLE,162,742,61,101,4.580246913580247,0.3765432098765432
1987,DET,31.544034978138665,AL,DET,162,896,98,64,5.530864197530864,0.6049382716049383
